id,name,sex,age,height,weight,country,year,season,sport,event,medal,athletes,totalmedals,topathletes
54144,Daniel Jdraszko,M,24,192.0,92.0,Poland,2000,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver,1124,1,0
54149,Otylia Jdrzejczak,F,20,187.0,73.0,Poland,2004,Summer,Swimming,Swimming Women's 400 metres Freestyle,Silver,898,1,1
54149,Otylia Jdrzejczak,F,20,187.0,73.0,Poland,2004,Summer,Swimming,Swimming Women's 100 metres Butterfly,Silver,898,1,1
54149,Otylia Jdrzejczak,F,20,187.0,73.0,Poland,2004,Summer,Swimming,Swimming Women's 200 metres Butterfly,Gold,898,1,1
54163,Richard Allen Jefferson,M,24,203.0,102.0,United States,2004,Summer,Basketball,Basketball Men's Basketball,Bronze,1103,1,0
54171,"Rhiannon ""Rhi"" Jeffrey",F,17,182.0,76.0,United States,2004,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,898,1,1
54176,Tony David Jeffries (Bryce-),M,23,188.0,81.0,Great Britain,2008,Summer,Boxing,Boxing Men's Light-Heavyweight,Bronze,1116,1,0
54218,Viktor Jeleni,M,29,203.0,104.0,Serbia and Montenegro,2000,Summer,Water Polo,Water Polo Men's Water Polo,Bronze,1124,1,0
54218,Viktor Jeleni,M,33,203.0,104.0,Serbia and Montenegro,2004,Summer,Water Polo,Water Polo Men's Water Polo,Silver,1103,1,0
54227,Pamela Jelimo (Chelimo),F,18,175.0,60.0,Kenya,2008,Summer,Athletics,Athletics Women's 800 metres,Gold,932,1,1
54237,Micha Jeliski,M,28,194.0,89.0,Poland,2008,Summer,Rowing,Rowing Men's Quadruple Sculls,Gold,1116,1,1
54302,Lindsay Jennerich,F,34,165.0,59.0,Canada,2016,Summer,Rowing,Rowing Women's Lightweight Double Sculls,Silver,969,1,0
54319,Terrence DeAndre Jennings,M,25,175.0,67.0,United States,2012,Summer,Taekwondo,Taekwondo Men's Featherweight,Bronze,1023,1,0
54320,Tim Antonius Jenniskens,M,25,186.0,72.0,Netherlands,2012,Summer,Hockey,Hockey Men's Hockey,Silver,1023,1,0
54354,Christine Be Jensen,F,25,168.0,58.0,Norway,2000,Summer,Football,Football Women's Football,Gold,880,1,1
54358,Dorte Oppelstrup Jensen,F,31,167.0,75.0,Denmark,2004,Summer,Sailing,Sailing Women's Three Person Keelboat,Bronze,898,1,0
54379,Henrik Mllgaard Jensen,M,31,197.0,102.0,Denmark,2016,Summer,Handball,Handball Men's Handball,Gold,1054,1,1
54381,Iain Jensen,M,24,186.0,80.0,Australia,2012,Summer,Sailing,Sailing Men's Skiff,Gold,1023,1,1
54381,Iain Jensen,M,28,186.0,80.0,Australia,2016,Summer,Sailing,Sailing Men's Skiff,Silver,1054,1,1
54409,Larsen Alan Jensen,M,18,185.0,88.0,United States,2004,Summer,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver,1103,1,0
54409,Larsen Alan Jensen,M,22,185.0,88.0,United States,2008,Summer,Swimming,Swimming Men's 400 metres Freestyle,Bronze,1116,1,0
54414,Marcus Christian Jensen,M,27,190.0,92.0,United States,2000,Summer,Baseball,Baseball Men's Baseball,Gold,1124,1,1
54453,Trine Jensen (-Skovgaard Nielsen),F,23,176.0,70.0,Denmark,2004,Summer,Handball,Handball Women's Handball,Gold,898,1,1
54460,Anne Jensen-van Olst,F,46,184.0,70.0,Clearwater,2008,Summer,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze,932,1,0
54482,Jeon Hui-Suk,F,28,169.0,60.0,South Korea,2012,Summer,Fencing,"Fencing Women's Foil, Team",Bronze,918,1,0
54490,Jeon Jong-Gwon,M,21,177.0,74.0,South Korea,2000,Summer,Hockey,Hockey Men's Hockey,Silver,1124,1,0
54491,Jeon Jong-Ha,M,27,178.0,75.0,South Korea,2000,Summer,Hockey,Hockey Men's Hockey,Silver,1124,1,0
54503,Jeong Bo-Kyeong,F,25,153.0,51.0,South Korea,2016,Summer,Judo,Judo Women's Extra-Lightweight,Silver,969,1,0
54505,Jeong Bu-Gyeong,M,22,173.0,60.0,South Korea,2000,Summer,Judo,Judo Men's Extra-Lightweight,Silver,1124,1,0
54511,Jeong Dae-Hyeon,M,21,185.0,98.0,South Korea,2000,Summer,Baseball,Baseball Men's Baseball,Bronze,1124,1,1
54511,Jeong Dae-Hyeon,M,29,185.0,98.0,South Korea,2008,Summer,Baseball,Baseball Men's Baseball,Gold,1116,1,1
54522,Jeong Geun-U,M,25,174.0,75.0,South Korea,2008,Summer,Baseball,Baseball Men's Baseball,Gold,1116,1,1
54524,Jeong Gil-Ok,F,31,168.0,56.0,South Korea,2012,Summer,Fencing,"Fencing Women's Foil, Team",Bronze,918,1,0
54529,Jeong Gyeong-Eun,F,26,172.0,59.0,South Korea-1,2016,Summer,Badminton,Badminton Women's Doubles,Bronze,969,1,0
54533,Jeong Gyeong-Mi,F,23,169.0,78.0,South Korea,2008,Summer,Judo,Judo Women's Half-Heavyweight,Bronze,932,1,0
54541,Jeong Hyo-Jeong,F,28,168.0,64.0,South Korea,2012,Summer,Fencing,"Fencing Women's epee, Team",Silver,918,1,0
54547,Jeong Jae-Seong,M,29,168.0,69.0,South Korea-1,2012,Summer,Badminton,Badminton Men's Doubles,Bronze,1023,1,0
54554,Jeong Ji-Hyeon,M,21,165.0,60.0,South Korea,2004,Summer,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold,1103,1,1
54558,Jeong Jin-Seon,M,28,185.0,83.0,South Korea,2012,Summer,Fencing,"Fencing Men's epee, Individual",Bronze,1023,1,0
54566,Jeong Min-Tae,M,30,183.0,90.0,South Korea,2000,Summer,Baseball,Baseball Men's Baseball,Bronze,1124,1,0
54583,Jeong Seong-Ryong,M,27,190.0,88.0,South Korea,2012,Summer,Football,Football Men's Football,Bronze,1023,1,0
54584,Jeong Seong-Suk,F,28,165.0,63.0,South Korea,2000,Summer,Judo,Judo Women's Half-Middleweight,Bronze,880,1,0
54589,Jeong Su-Geun,M,23,178.0,67.0,South Korea,2000,Summer,Baseball,Baseball Men's Baseball,Bronze,1124,1,0
54597,Jeong U-Yeong,M,22,186.0,78.0,South Korea,2012,Summer,Football,Football Men's Football,Bronze,1023,1,0
54610,Eunice Jepkorir Kertich,F,26,164.0,48.0,Kenya,2008,Summer,Athletics,"Athletics Women's 3,000 metres Steeplechase",Silver,932,1,0
54611,Janeth Jepkosgei Busienei,F,24,167.0,47.0,Kenya,2008,Summer,Athletics,Athletics Women's 800 metres,Silver,932,1,0
54619,Kevin Martin Jepsen,M,24,190.0,97.0,United States,2008,Summer,Baseball,Baseball Men's Baseball,Bronze,1116,1,0
54621,Priscah Jeptoo (-Chepsirut),F,28,165.0,49.0,Kenya,2012,Summer,Athletics,Athletics Women's Marathon,Silver,918,1,0
54630,Daniel Jrent,M,25,189.0,84.0,France,2016,Summer,Fencing,"Fencing Men's epee, Team",Gold,1054,1,1
54648,Eric Gsta Magnus Jernemyr,M,36,200.0,113.0,Sweden,2012,Summer,Handball,Handball Men's Handball,Silver,1023,1,0
54675,Helle Mller Jespersen,F,36,176.0,67.0,Denmark,2004,Summer,Sailing,Sailing Women's Three Person Keelboat,Bronze,898,1,0
54695,Carmelita Jeter,F,32,163.0,59.0,United States,2012,Summer,Athletics,Athletics Women's 100 metres,Silver,918,1,1
54695,Carmelita Jeter,F,32,163.0,59.0,United States,2012,Summer,Athletics,Athletics Women's 200 metres,Bronze,918,1,1
54695,Carmelita Jeter,F,32,163.0,59.0,United States,2012,Summer,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,918,1,1
54734,Ji Dong-Won,M,21,186.0,75.0,South Korea,2012,Summer,Football,Football Men's Football,Bronze,1023,1,0
54749,Ji Seong-Hwan,M,25,184.0,80.0,South Korea,2000,Summer,Hockey,Hockey Men's Hockey,Silver,1124,1,0
54755,Ji Xinpeng,M,22,181.0,70.0,China,2000,Summer,Badminton,Badminton Men's Singles,Gold,1124,1,1
54770,Jia Zhanbo,M,30,176.0,81.0,China,2004,Summer,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold,1103,1,1
54775,Jiang Cuihua,F,25,174.0,78.0,China,2000,Summer,Cycling,Cycling Women's 500 metres Time Trial,Bronze,880,1,0
54779,Jiang Haiqi,M,20,199.0,88.0,China,2012,Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,1023,1,0
54788,Jiang Lin,M,26,186.0,77.0,China,2008,Summer,Archery,Archery Men's Team,Bronze,1116,1,0
54794,Jiang Tingting,F,21,175.0,53.0,China,2008,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze,932,1,0
54794,Jiang Tingting,F,25,175.0,53.0,China,2012,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,918,1,0
54796,Jiang Wenwen,F,21,175.0,54.0,China,2008,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze,932,1,0
54796,Jiang Wenwen,F,25,175.0,54.0,China,2012,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,918,1,0
54805,Jiang Yonghua,F,30,167.0,68.0,China,2004,Summer,Cycling,Cycling Women's 500 metres Time Trial,Silver,898,1,0
54806,Jiang Yuyuan,F,16,140.0,32.0,China,2008,Summer,Gymnastics,Gymnastics Women's Team All-Around,Gold,932,1,1
54808,Jiao Liuyang,F,17,172.0,63.0,China,2008,Summer,Swimming,Swimming Women's 200 metres Butterfly,Silver,932,1,1
54808,Jiao Liuyang,F,20,172.0,63.0,China,2012,Summer,Swimming,Swimming Women's 200 metres Butterfly,Gold,918,1,1
54826,Rei Jimbo,F,26,164.0,55.0,Japan,2000,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,880,1,0
54832,Carlos Jimnez Snchez,M,32,201.0,100.0,Spain,2008,Summer,Basketball,Basketball Men's Basketball,Silver,1116,1,0
54845,Israel Sabdi Jimnez Naez,M,22,174.0,67.0,Mexico,2012,Summer,Football,Football Men's Football,Gold,1023,1,1
54849,Juan Antonio Jimnez Cobo,M,45,178.0,70.0,Spain,2004,Summer,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver,1103,1,0
54860,Ral Alonso Jimnez Rodrguez,M,21,190.0,76.0,Mexico,2012,Summer,Football,Football Men's Football,Gold,1023,1,1
54864,Soraya Jimnez Mendvil,F,23,153.0,58.0,Mexico,2000,Summer,Weightlifting,Weightlifting Women's Lightweight,Gold,880,1,1
54876,Jin Gab-Yong,M,34,182.0,90.0,South Korea,2008,Summer,Baseball,Baseball Men's Baseball,Gold,1116,1,1
54882,Jin Jong-O,M,24,175.0,78.0,South Korea,2004,Summer,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver,1103,1,4
54882,Jin Jong-O,M,28,175.0,78.0,South Korea,2008,Summer,Shooting,"Shooting Men's Air Pistol, 10 metres",Silver,1116,1,4
54882,Jin Jong-O,M,28,175.0,78.0,South Korea,2008,Summer,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold,1116,1,4
54882,Jin Jong-O,M,32,175.0,78.0,South Korea,2012,Summer,Shooting,"Shooting Men's Air Pistol, 10 metres",Gold,1023,1,4
54882,Jin Jong-O,M,32,175.0,78.0,South Korea,2012,Summer,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold,1023,1,4
54882,Jin Jong-O,M,36,175.0,78.0,South Korea,2016,Summer,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold,1054,1,4
54890,Jin Pil-Jung,M,27,186.0,83.0,South Korea,2000,Summer,Baseball,Baseball Men's Baseball,Bronze,1124,1,0
54900,Jin Ziwei,F,22,183.0,75.0,China,2008,Summer,Rowing,Rowing Women's Quadruple Sculls,Gold,932,1,1
54909,Jing Ruixue,F,24,170.0,63.0,China,2012,Summer,Wrestling,"Wrestling Women's Middleweight, Freestyle",Silver,918,1,0
54925,Marek Jiras,M,22,170.0,60.0,Czech Republic-1,2000,Summer,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Bronze,1124,1,0
54929,David Jirka,M,22,190.0,90.0,Czech Republic,2004,Summer,Rowing,Rowing Men's Quadruple Sculls,Silver,1103,1,0
54942,"Joo ""J"" Alves de Assis Silva",M,21,189.0,76.0,Brazil,2008,Summer,Football,Football Men's Football,Bronze,1116,1,0
54976,Jo In-Cheol,M,24,180.0,81.0,South Korea,2000,Summer,Judo,Judo Men's Half-Middleweight,Silver,1124,1,0
54988,Jo Jun-Ho,M,23,165.0,65.0,South Korea,2012,Summer,Judo,Judo Men's Half-Lightweight,Bronze,1023,1,0
54990,Jo Min-Seon,F,28,175.0,69.0,South Korea,2000,Summer,Judo,Judo Women's Middleweight,Bronze,880,1,0
54995,Jo Seok-Hwan,M,24,170.0,54.0,South Korea,2004,Summer,Boxing,Boxing Men's Featherweight,Bronze,1103,1,0
55069,Eric Johannesen,M,24,193.0,100.0,Germany,2012,Summer,Rowing,Rowing Men's Coxed Eights,Gold,1023,1,1
55069,Eric Johannesen,M,28,193.0,100.0,Germany,2016,Summer,Rowing,Rowing Men's Coxed Eights,Silver,1054,1,1
55077,Herman Horn Johannessen,M,36,174.0,72.0,Norway,2000,Summer,Sailing,Sailing Mixed Three Person Keelboat,Bronze,1124,1,0
55088,Andr Bier Johannpeter,M,37,178.0,78.0,Brazil,2000,Summer,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,1124,1,0
55122,Kari Mette Johansen,F,29,172.0,72.0,Norway,2008,Summer,Handball,Handball Women's Handball,Gold,932,1,2
55122,Kari Mette Johansen,F,33,172.0,72.0,Norway,2012,Summer,Handball,Handball Women's Handball,Gold,918,1,2
55142,Thomas Mark Mikael Johanson,M,31,181.0,75.0,Finland,2000,Summer,Sailing,Sailing Mixed Skiff,Gold,1124,1,1
55171,Emma Karolina Johansson,F,24,168.0,54.0,Sweden,2008,Summer,Cycling,"Cycling Women's Road Race, Individual",Silver,932,1,0
55171,Emma Karolina Johansson,F,32,168.0,54.0,Sweden,2016,Summer,Cycling,"Cycling Women's Road Race, Individual",Silver,969,1,0
55269,Karl Thomas Conny Johansson,M,33,175.0,80.0,Sweden-2,2008,Summer,Tennis,Tennis Men's Doubles,Silver,1116,1,0
55287,Kenji Johjima,M,28,182.0,86.0,Japan,2004,Summer,Baseball,Baseball Men's Baseball,Bronze,1103,1,0
55298,Louise Jhncke (-Tjrnqvist),F,24,175.0,70.0,Sweden,2000,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,880,1,0
55332,Ashleigh Johnson,F,21,186.0,81.0,United States,2016,Summer,Water Polo,Water Polo Women's Water Polo,Gold,969,1,1
55340,"Richard Andrew ""Butch"" Johnson",M,45,191.0,98.0,United States,2000,Summer,Archery,Archery Men's Team,Bronze,1124,1,0
55352,Courtney Anne Johnson (Young-),F,26,162.0,59.0,United States,2000,Summer,Water Polo,Water Polo Women's Water Polo,Silver,880,1,0
55404,"Katherine ""Kate"" Johnson",F,25,177.0,74.0,United States,2004,Summer,Rowing,Rowing Women's Coxed Eights,Silver,898,1,0
55420,Lawrence Clayton Johnson,M,26,185.0,86.0,United States,2000,Summer,Athletics,Athletics Men's Pole Vault,Silver,1124,1,0
55430,Michael Duane Johnson,M,33,183.0,77.0,United States,2000,Summer,Athletics,Athletics Men's 400 metres,Gold,1124,1,1
55456,Shannon Regina Johnson,F,29,182.0,81.0,United States,2004,Summer,Basketball,Basketball Women's Basketball,Gold,898,1,1
55457,Shawn Machel Johnson (-East),F,16,145.0,41.0,United States,2008,Summer,Gymnastics,Gymnastics Women's Individual All-Around,Silver,932,1,1
55457,Shawn Machel Johnson (-East),F,16,145.0,41.0,United States,2008,Summer,Gymnastics,Gymnastics Women's Team All-Around,Silver,932,1,1
55457,Shawn Machel Johnson (-East),F,16,145.0,41.0,United States,2008,Summer,Gymnastics,Gymnastics Women's Floor Exercise,Silver,932,1,1
55457,Shawn Machel Johnson (-East),F,16,145.0,41.0,United States,2008,Summer,Gymnastics,Gymnastics Women's Balance Beam,Gold,932,1,1
55460,Sonja Johnson,F,40,162.0,60.0,Australia,2008,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,932,1,0
55461,Steele Alexander Johnson,M,20,188.0,80.0,United States,2016,Summer,Diving,Diving Men's Synchronized Platform,Silver,1054,1,0
55463,Steve Johnson,M,26,188.0,86.0,United States-2,2016,Summer,Tennis,Tennis Men's Doubles,Bronze,1054,1,0
55483,Yudel Johnson Cedeno,M,23,158.0,64.0,Cuba,2004,Summer,Boxing,Boxing Men's Light-Welterweight,Silver,1103,1,0
55488,Sheena Johnson-Tosta,F,25,165.0,57.0,United States,2008,Summer,Athletics,Athletics Women's 400 metres Hurdles,Silver,932,1,0
55498,"Abigail Louise ""Abby"" Johnston",F,22,165.0,61.0,United States,2012,Summer,Diving,Diving Women's Synchronized Springboard,Silver,918,1,0
55547,Jennifer Claire Joines (-Tamas),F,25,191.0,82.0,United States,2008,Summer,Volleyball,Volleyball Women's Volleyball,Silver,932,1,0
55550,Nikola Joki,M,21,209.0,115.0,Serbia,2016,Summer,Basketball,Basketball Men's Basketball,Silver,1054,1,0
55551,Predrag Joki,M,21,188.0,102.0,Serbia and Montenegro,2004,Summer,Water Polo,Water Polo Men's Water Polo,Silver,1103,1,0
55565,Maro Jokovi,M,24,203.0,95.0,Croatia,2012,Summer,Water Polo,Water Polo Men's Water Polo,Gold,1023,1,1
55565,Maro Jokovi,M,28,203.0,95.0,Croatia,2016,Summer,Water Polo,Water Polo Men's Water Polo,Silver,1054,1,1
55568,Guillaume Joli,M,27,178.0,81.0,France,2012,Summer,Handball,Handball Men's Handball,Gold,1023,1,1
55570,Wouter Jolie,M,27,173.0,71.0,Netherlands,2012,Summer,Hockey,Hockey Men's Hockey,Silver,1023,1,0
55616,Asjha Takera Jones,F,31,191.0,89.0,United States,2012,Summer,Basketball,Basketball Women's Basketball,Gold,918,1,1
55640,Cullen Andrew Jones,M,24,195.0,95.0,United States,2008,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,1116,1,2
55640,Cullen Andrew Jones,M,28,195.0,95.0,United States,2012,Summer,Swimming,Swimming Men's 50 metres Freestyle,Silver,1023,1,2
55640,Cullen Andrew Jones,M,28,195.0,95.0,United States,2012,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,1023,1,2
55640,Cullen Andrew Jones,M,28,195.0,95.0,United States,2012,Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,1023,1,2
55676,Jade Louise Jones,F,19,156.0,57.0,Great Britain,2012,Summer,Taekwondo,Taekwondo Women's Featherweight,Gold,918,1,2
55676,Jade Louise Jones,F,23,156.0,57.0,Great Britain,2016,Summer,Taekwondo,Taekwondo Women's Featherweight,Gold,969,1,2
55692,Leisel Marie Jones,F,15,177.0,68.0,Australia,2000,Summer,Swimming,Swimming Women's 100 metres Breaststroke,Silver,880,1,3
55692,Leisel Marie Jones,F,15,177.0,68.0,Australia,2000,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,880,1,3
55692,Leisel Marie Jones,F,18,177.0,68.0,Australia,2004,Summer,Swimming,Swimming Women's 100 metres Breaststroke,Bronze,898,1,3
55692,Leisel Marie Jones,F,18,177.0,68.0,Australia,2004,Summer,Swimming,Swimming Women's 200 metres Breaststroke,Silver,898,1,3
55692,Leisel Marie Jones,F,18,177.0,68.0,Australia,2004,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,898,1,3
55692,Leisel Marie Jones,F,22,177.0,68.0,Australia,2008,Summer,Swimming,Swimming Women's 100 metres Breaststroke,Gold,932,1,3
55692,Leisel Marie Jones,F,22,177.0,68.0,Australia,2008,Summer,Swimming,Swimming Women's 200 metres Breaststroke,Silver,932,1,3
55692,Leisel Marie Jones,F,22,177.0,68.0,Australia,2008,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,932,1,3
55692,Leisel Marie Jones,F,26,177.0,68.0,Australia,2012,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,918,1,3
55699,Luuka Jones,F,27,172.0,68.0,New Zealand,2016,Summer,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver,969,1,0
55703,"Marion Lois Jones (-Hunter, -Montgomery, -Thompson)",F,24,178.0,68.0,United States,2000,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,880,1,1
55705,Megan Victoria Jones,F,31,167.0,60.0,Australia,2008,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,932,1,0
55707,Michellie Yvonne Jones,F,31,180.0,60.0,Australia,2000,Summer,Triathlon,Triathlon Women's Olympic Distance,Silver,880,1,0
55735,"Stephanie ""Steffi"" Jones",F,27,180.0,72.0,Germany,2000,Summer,Football,Football Women's Football,Bronze,880,1,0
55735,"Stephanie ""Steffi"" Jones",F,31,180.0,72.0,Germany,2004,Summer,Football,Football Women's Football,Bronze,898,1,0
55784,Somjit Jongjohor,M,33,167.0,51.0,Thailand,2008,Summer,Boxing,Boxing Men's Flyweight,Gold,1116,1,1
55792,Kelly Maria Jonker,F,22,159.0,59.0,Netherlands,2012,Summer,Hockey,Hockey Women's Hockey,Gold,918,1,1
55792,Kelly Maria Jonker,F,26,159.0,59.0,Netherlands,2016,Summer,Hockey,Hockey Women's Hockey,Silver,969,1,1
55856,Joo Hyun-Jung,F,26,165.0,59.0,South Korea,2008,Summer,Archery,Archery Women's Team,Gold,932,1,1
55866,Peter Joppich,M,29,176.0,68.0,Germany,2012,Summer,Fencing,"Fencing Men's Foil, Team",Bronze,1023,1,0
55874,"Hyland DeAndre Jordan, Jr.",M,28,211.0,120.0,United States,2016,Summer,Basketball,Basketball Men's Basketball,Gold,1054,1,1
55916,Gwen Rosemary Jorgensen (-Lemieux),F,30,178.0,59.0,United States,2016,Summer,Triathlon,Triathlon Women's Olympic Distance,Gold,969,1,1
55938,"Jos Mara ""Jos Mari"" Romero Poyn",M,21,184.0,75.0,Spain,2000,Summer,Football,Football Men's Football,Silver,1124,1,0
55982,Anthony Oluwafemi Olaseni Joshua,M,22,198.0,72.0,Great Britain,2012,Summer,Boxing,Boxing Men's Super-Heavyweight,Gold,1023,1,1
55994,Frdrique Chantal Marthe Jossinet,F,28,160.0,48.0,France,2004,Summer,Judo,Judo Women's Extra-Lightweight,Silver,898,1,0
56041,Marija Jovanovi,F,26,182.0,71.0,Montenegro,2012,Summer,Handball,Handball Women's Handball,Silver,918,1,0
56046,Nevena Jovanovi,F,26,179.0,72.0,Serbia,2016,Summer,Basketball,Basketball Women's Basketball,Bronze,969,1,0
56055,Stefan Jovi,M,25,196.0,94.0,Serbia,2016,Summer,Basketball,Basketball Men's Basketball,Silver,1054,1,0
56073,"Joseph ""Joe"" Joyce",M,30,197.0,108.0,Great Britain,2016,Summer,Boxing,Boxing Men's Super-Heavyweight,Silver,1054,1,0
56076,Kara Lynn Joyce,F,18,183.0,70.0,United States,2004,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,898,1,0
56076,Kara Lynn Joyce,F,18,183.0,70.0,United States,2004,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,898,1,0
56076,Kara Lynn Joyce,F,22,183.0,70.0,United States,2008,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,932,1,0
56076,Kara Lynn Joyce,F,22,183.0,70.0,United States,2008,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,932,1,0
56109,Casper Jrgensen,M,22,187.0,90.0,Denmark,2008,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,1116,1,0
56113,Emma Aastrand Jrgensen,F,20,169.0,70.0,Denmark,2016,Summer,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver,969,1,0
56133,Morten Jrgensen,M,23,183.0,73.0,Denmark,2008,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Gold,1116,1,1
56133,Morten Jrgensen,M,27,183.0,73.0,Denmark,2012,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,1023,1,1
56133,Morten Jrgensen,M,31,183.0,73.0,Denmark,2016,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Silver,1054,1,1
56144,Silje Jrgensen,F,23,167.0,60.0,Norway,2000,Summer,Football,Football Women's Football,Gold,880,1,1
56159,Ju Se-Hyeok,M,32,180.0,67.0,South Korea,2012,Summer,Table Tennis,Table Tennis Men's Team,Silver,1023,1,0
56163,Juan Guilherme Nunes Jesus,M,21,185.0,83.0,Brazil,2012,Summer,Football,Football Men's Football,Silver,1023,1,0
56171,Osmany Juantorena Portuondo,M,30,200.0,85.0,Italy,2016,Summer,Volleyball,Volleyball Men's Volleyball,Silver,1054,1,0
56177,"Ricardo ""Rocky"" Jurez",M,20,178.0,57.0,United States,2000,Summer,Boxing,Boxing Men's Featherweight,Silver,1124,1,0
56222,Kamilla Rytter Juhl,F,32,183.0,71.0,Denmark,2016,Summer,Badminton,Badminton Women's Doubles,Silver,969,1,0
56234,Mirna Jukic,F,22,178.0,68.0,Austria,2008,Summer,Swimming,Swimming Women's 100 metres Breaststroke,Bronze,932,1,0
56244,Arsen Julfalakyan,M,25,166.0,76.0,Armenia,2012,Summer,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver,1023,1,0
